ID,Poet,Poetry,cleaned_text
1030,naseer-turabi,"dekh lete haiñ ab us baam ko aate jaate 
ye bhī āzār chalā jā.egā jaate jaate 
dil ke sab naqsh the hāthoñ kī lakīroñ jaise 
naqsh-e-pā hote to mumkin thā miTāte jaate 
thī kabhī raah jo ham-rāh guzarne vaalī 
ab hazar hotā hai us raah se aate jaate 
shahr-e-be-mehr! kabhī ham ko bhī mohlat detā 
ik diyā ham bhī kisī ruḳh se jalāte jaate 
pāra-e-abr-e-gurezāñ the ki mausam apne 
duur bhī rahte magar paas bhī aate jaate 
har ghaḌī ek judā ġham hai judā.ī us kī 
ġham kī mī.ād bhī vo le gayā jaate jaate 
us ke kūche meñ bhī ho, raah se be-rāh 'nasīr' 
itne aa.e the to āvāz lagāte jaate","dekh lete hain ab us baam ko aate jaate 
ye bhi azar chala jaega jaate jaate 
dil ke sab naqsh the hathon ki lakiron jaise 
naqsh-e-pa hote to mumkin tha miTate jaate 
thi kabhi raah jo ham-rah guzarne vaali 
ab hazar hota hai us raah se aate jaate 
shahr-e-be-mehr kabhi ham ko bhi mohlat deta 
ik diya ham bhi kisi rukh se jalate jaate 
para-e-abr-e-gurezan the ki mausam apne 
duur bhi rahte magar paas bhi aate jaate 
har ghaḌi ek juda gham hai judai us ki 
gham ki miad bhi vo le gaya jaate jaate 
us ke kuche men bhi ho raah se be-rah 'nasir' 
itne aae the to avaz lagate jaate"
1031,naseer-turabi,"diyā sā dil ke ḳharābe meñ jal rahā hai miyāñ 
diye ke gird koī aks chal rahā hai miyāñ 
ye ruuh raqs-e-charāġhāñ hai apne halqe meñ 
ye jism saaya hai aur saaya Dhal rahā miyāñ 
ye aañkh parda hai ik gardish-e-tahayyur kā 
ye dil nahīñ hai bagūla uchhal rahā hai miyāñ 
kabhī kisī kā guzarnā kabhī Thahar jaanā 
mire sukūt meñ kyā kyā ḳhalal rahā hai miyāñ 
kisī kī raah meñ aflāk zer-e-pā hote 
yahāñ to paañv se sahrā nikal rahā hai miyāñ 
hujūm-e-shoḳh meñ ye dil hī be-ġharaz niklā 
chalo koī to harīfāna chal rahā hai miyāñ 
tujhe abhī se paḌī hai ki faisla ho jaa.e 
na jaane kab se yahāñ vaqt Tal rahā hai miyāñ 
tabī.atoñ hī ke milne se thā maza baaqī 
so vo maza bhī kahāñ āj-kal rahā hai miyāñ 
ġhamoñ kī fasl meñ jis ġham ko rā.egāñ samjheñ 
ḳhushī to ye hai ki vo ġham bhī phal rahā hai miyāñ 
likhā 'nasīr' ne har rañg meñ safed-o-siyāh 
magar jo harf lahū meñ machal rahā hai miyāñ","diya sa dil ke kharabe men jal raha hai miyan 
diye ke gird koi aks chal raha hai miyan 
ye ruuh raqs-e-charaghan hai apne halqe men 
ye jism saaya hai aur saaya Dhal raha miyan 
ye aankh parda hai ik gardish-e-tahayyur ka 
ye dil nahin hai bagula uchhal raha hai miyan 
kabhi kisi ka guzarna kabhi Thahar jaana 
mire sukut men kya kya khalal raha hai miyan 
kisi ki raah men aflak zer-e-pa hote 
yahan to paanv se sahra nikal raha hai miyan 
hujum-e-shokh men ye dil hi be-gharaz nikla 
chalo koi to harifana chal raha hai miyan 
tujhe abhi se paḌi hai ki faisla ho jaae 
na jaane kab se yahan vaqt Tal raha hai miyan 
tabiaton hi ke milne se tha maza baaqi 
so vo maza bhi kahan aj-kal raha hai miyan 
ghamon ki fasl men jis gham ko raegan samjhen 
khushi to ye hai ki vo gham bhi phal raha hai miyan 
likha 'nasir' ne har rang men safed-o-siyah 
magar jo harf lahu men machal raha hai miyan"
1032,naseer-turabi,"ham-rahī kī baat mat kar imtihāñ ho jā.egā 
ham subuk ho jā.eñge tujh ko girāñ ho jā.egā 
jab bahār aa kar guzar jā.egī ai sarv-e-bahār 
ek rañg apnā bhī paivand-e-ḳhizāñ ho jā.egā 
sā.at-e-tark-e-ta.alluq bhī qarīb aa hī ga.ī 
kyā ye apnā sab ta.alluq rā.egāñ ho jā.egā 
ye havā saare charāġhoñ ko uḌā le jā.egī 
raat Dhalne tak yahāñ sab kuchh dhuāñ ho jā.egā 
shāḳh-e-dil phir se harī hone lagī dekho 'nasīr' 
aisā lagtā hai kisī kā āshiyāñ ho jā.egā","ham-rahi ki baat mat kar imtihan ho jaega 
ham subuk ho jaenge tujh ko giran ho jaega 
jab bahar aa kar guzar jaegi ai sarv-e-bahar 
ek rang apna bhi paivand-e-khizan ho jaega 
saat-e-tark-e-taalluq bhi qarib aa hi gai 
kya ye apna sab taalluq raegan ho jaega 
ye hava saare charaghon ko uḌa le jaegi 
raat Dhalne tak yahan sab kuchh dhuan ho jaega 
shakh-e-dil phir se hari hone lagi dekho 'nasir' 
aisa lagta hai kisi ka ashiyan ho jaega"
1033,naseer-turabi,"injīl-e-raftagāñ kī hadīsoñ ke saath huuñ 
īsā-nafas huuñ aur salīboñ ke saath huuñ 
pāband-e-rañg-o-naqsh huuñ tasvīr kī tarah 
maiñ be-hijāb apne hijāboñ ke saath huuñ 
aurāq-e-ārzū pe ba-unvān-e-jāñ-kanī 
maiñ be-nishāñ sī chand lakīroñ ke saath huuñ 
shāyad ye intizār kī lau faisla kare 
maiñ apne saath huuñ ki darīchoñ ke saath huuñ 
tū fat.h-mand merā tarāshā huā sanam 
maiñ but-tarāsh apnī shikastoñ ke saath huuñ 
mauj-e-sabā kī zad pe sar-e-rahguzār-e-shauq 
maiñ bhī 'nasīr' ghar ke charāġhoñ ke saath huuñ","injil-e-raftagan ki hadison ke saath huun 
isa-nafas huun aur salibon ke saath huun 
paband-e-rang-o-naqsh huun tasvir ki tarah 
main be-hijab apne hijabon ke saath huun 
auraq-e-arzu pe ba-unvan-e-jan-kani 
main be-nishan si chand lakiron ke saath huun 
shayad ye intizar ki lau faisla kare 
main apne saath huun ki darichon ke saath huun 
tu fath-mand mera tarasha hua sanam 
main but-tarash apni shikaston ke saath huun 
mauj-e-saba ki zad pe sar-e-rahguzar-e-shauq 
main bhi 'nasir' ghar ke charaghon ke saath huun"
1034,naseer-turabi,"is kaḌī dhuup meñ saaya kar ke 
tū kahāñ hai mujhe tanhā kar ke 
maiñ to arzāñ thā ḳhudā kī mānind 
kaun guzrā mirā saudā kar ke 
tīrgī TuuT paḌī hai mujh par 
maiñ pashīmāñ huuñ ujālā kar ke 
le gayā chhīn ke āñkheñ merī 
mujh se kyuuñ vāda-e-fardā kar ke 
lau irādoñ kī baḌhā dī shab ne 
din gayā jab mujhe paspā kar ke 
kaash ye ā.īna-e-hijr-o-visāl 
TuuT jaa.e mujhe andhā kar ke 
har taraf sach kī duhā.ī hai 'nasīr' 
sher likhte raho sachchā kar ke","is kaḌi dhuup men saaya kar ke 
tu kahan hai mujhe tanha kar ke 
main to arzan tha khuda ki manind 
kaun guzra mira sauda kar ke 
tirgi TuuT paḌi hai mujh par 
main pashiman huun ujala kar ke 
le gaya chhin ke ankhen meri 
mujh se kyuun vada-e-farda kar ke 
lau iradon ki baḌha di shab ne 
din gaya jab mujhe paspa kar ke 
kaash ye aina-e-hijr-o-visal 
TuuT jaae mujhe andha kar ke 
har taraf sach ki duhai hai 'nasir' 
sher likhte raho sachcha kar ke"
1035,naseer-turabi,"koī āvāz na aahaT na ḳhayāl aise meñ 
raat mahkī hai magar jī hai niDhāl aise meñ 
mere atrāf to girtī huī dīvāreñ haiñ 
sāya-e-umr-e-ravāñ mujh ko sambhāl aise meñ 
jab bhī chaḌhte hue dariyā meñ safīna utrā 
yaad aayā tire lahje kā kamāl aise meñ 
aañkh khultī hai to sab ḳhvāb bikhar jaate haiñ 
sochtā huuñ ki bichhā duuñ koī jaal aise meñ 
muddatoñ ba.ad agar sāmne aa.e ham tum 
dhuñdle dhuñdle se mileñge ḳhad-o-ḳhāl aise meñ 
hijr ke phuul meñ hai dard kī baasī ḳhushbū 
mausam-e-vasl koī taaza malāl aise meñ","koi avaz na aahaT na khayal aise men 
raat mahki hai magar ji hai niDhal aise men 
mere atraf to girti hui divaren hain 
saya-e-umr-e-ravan mujh ko sambhal aise men 
jab bhi chaḌhte hue dariya men safina utra 
yaad aaya tire lahje ka kamal aise men 
aankh khulti hai to sab khvab bikhar jaate hain 
sochta huun ki bichha duun koi jaal aise men 
muddaton baad agar samne aae ham tum 
dhundle dhundle se milenge khad-o-khal aise men 
hijr ke phuul men hai dard ki baasi khushbu 
mausam-e-vasl koi taaza malal aise men"
1036,naseer-turabi,"maiñ bhī ai kaash kabhī mauj-e-sabā ho jā.ūñ 
is tavaqqo pe ki ḳhud se bhī judā ho jā.ūñ 
abr uTThe to simaT jā.ūñ tirī āñkhoñ meñ 
dhuup nikle to tire sar kī ridā ho jā.ūñ 
aaj kī raat ujāle mire ham-sāya haiñ 
aaj kī raat jo so luuñ to nayā ho jā.ūñ 
ab yahī soch liyā dil meñ ki manzil ke baġhair 
ghar palaT aa.uuñ to maiñ ābla-pā ho jā.ūñ 
phuul kī tarah mahaktā huuñ tirī yaad ke saath 
ye alag baat ki maiñ tujh se ḳhafā ho jā.ūñ 
jis ke kūche meñ baraste rahe patthar mujh par 
us ke hāthoñ ke liye rañg-e-hinā ho jā.ūñ 
aarzū ye hai ki taqdīs-e-hunar kī ḳhātir 
tere hoñToñ pe rahūñ hamd-o-sanā ho jā.ūñ 
marhala apnī parastish kā ho darpesh to maiñ 
apne hī sāmne mā.il-ba-duā ho jā.ūñ 
tīsha-e-vaqt batā.e ki ta.āruf ke liye 
kin pahāḌoñ kī bulandī pe khaḌā ho jā.ūñ 
haa.e vo log ki maiñ jin kā pujārī huuñ 'nasīr' 
haa.e vo log ki maiñ jin kā ḳhudā ho jā.ūñ","main bhi ai kaash kabhi mauj-e-saba ho jaun 
is tavaqqo pe ki khud se bhi juda ho jaun 
abr uTThe to simaT jaun tiri ankhon men 
dhuup nikle to tire sar ki rida ho jaun 
aaj ki raat ujale mire ham-saya hain 
aaj ki raat jo so luun to naya ho jaun 
ab yahi soch liya dil men ki manzil ke baghair 
ghar palaT aauun to main abla-pa ho jaun 
phuul ki tarah mahakta huun tiri yaad ke saath 
ye alag baat ki main tujh se khafa ho jaun 
jis ke kuche men baraste rahe patthar mujh par 
us ke hathon ke liye rang-e-hina ho jaun 
aarzu ye hai ki taqdis-e-hunar ki khatir 
tere honTon pe rahun hamd-o-sana ho jaun 
marhala apni parastish ka ho darpesh to main 
apne hi samne mail-ba-dua ho jaun 
tisha-e-vaqt batae ki taaruf ke liye 
kin pahaḌon ki bulandi pe khaḌa ho jaun 
haae vo log ki main jin ka pujari huun 'nasir' 
haae vo log ki main jin ka khuda ho jaun"
1037,naseer-turabi,"marham-e-vaqt na ejāz-e-masīhā.ī hai 
zindagī roz na.e zaḳhm kī gahrā.ī hai 
phir mire ghar kī fazāoñ meñ huā sannāTā 
phir dar-o-bām se andesha-e-goyā.ī hai 
tujh se bichhḌūñ to koī phuul na mahke mujh meñ 
dekh kyā karb hai kyā zaat kī sachchā.ī hai 
terā manshā tire lahje kī dhanak meñ dekhā 
tirī āvāz bhī shāyad tirī añgḌā.ī hai 
kuchh ajab gardish-e-parkār safar rakhtā huuñ 
do-qadam mujh se bhī aage mirī rusvā.ī hai 
kuchh to ye hai ki mirī raah judā hai tujh se 
aur kuchh qarz bhī mujh par tirī tanhā.ī hai 
kis liye mujh se gurezāñ hai mire sāmne tū 
kyā tirī raah meñ haa.il mirī bīnā.ī hai 
vo sitāre jo chamakte haiñ tire āñgan meñ 
un sitāroñ se to apnī bhī shanāsā.ī hai 
jis ko ik umr ġhazal se kiyā mansūb 'nasīr' 
us ko parkhā to khulā qāfiya-paimā.ī hai","marham-e-vaqt na ejaz-e-masihai hai 
zindagi roz nae zakhm ki gahrai hai 
phir mire ghar ki fazaon men hua sannaTa 
phir dar-o-bam se andesha-e-goyai hai 
tujh se bichhḌun to koi phuul na mahke mujh men 
dekh kya karb hai kya zaat ki sachchai hai 
tera mansha tire lahje ki dhanak men dekha 
tiri avaz bhi shayad tiri angḌai hai 
kuchh ajab gardish-e-parkar safar rakhta huun 
do-qadam mujh se bhi aage miri rusvai hai 
kuchh to ye hai ki miri raah juda hai tujh se 
aur kuchh qarz bhi mujh par tiri tanhai hai 
kis liye mujh se gurezan hai mire samne tu 
kya tiri raah men haail miri binai hai 
vo sitare jo chamakte hain tire angan men 
un sitaron se to apni bhi shanasai hai 
jis ko ik umr ghazal se kiya mansub 'nasir' 
us ko parkha to khula qafiya-paimai hai"
1038,naseer-turabi,"milne kī tarah mujh se vo pal bhar nahīñ miltā 
dil us se milā jis se muqaddar nahīñ miltā 
ye rāh-e-tamannā hai yahāñ dekh ke chalnā 
is raah meñ sar milte haiñ patthar nahīñ miltā 
ham-rañgī-e-mausam ke talabgār na hote 
saaya bhī to qāmat ke barābar nahīñ miltā 
kahne ko ġham-e-hijr baḌā dushman-e-jāñ hai 
par dost bhī is dost se behtar nahīñ miltā 
kuchh roz 'nasīr' aao chalo ghar meñ rahā jaa.e 
logoñ ko ye shikva hai ki ghar par nahīñ miltā","milne ki tarah mujh se vo pal bhar nahin milta 
dil us se mila jis se muqaddar nahin milta 
ye rah-e-tamanna hai yahan dekh ke chalna 
is raah men sar milte hain patthar nahin milta 
ham-rangi-e-mausam ke talabgar na hote 
saaya bhi to qamat ke barabar nahin milta 
kahne ko gham-e-hijr baḌa dushman-e-jan hai 
par dost bhi is dost se behtar nahin milta 
kuchh roz 'nasir' aao chalo ghar men raha jaae 
logon ko ye shikva hai ki ghar par nahin milta"
1039,naseer-turabi,"misl-e-sahrā hai rifāqat kā chaman bhī ab ke 
jal bujhā apne hī sho.aloñ meñ badan bhī ab ke 
ḳhār-o-ḳhas huuñ to sharar-ḳheziyāñ dekhūñ phir se 
aañkh le aa.ī hai ik aisī kiran bhī ab ke 
ham to vo phuul jo shāḳhoñ pe ye socheñ pahroñ 
kyuuñ sabā bhuul ga.ī apnā chalan bhī ab ke 
manziloñ tak nazar aatā hai shikastoñ kā ġhubār 
saath detī nahīñ aise meñ thakan bhī ab ke 
munsalik ek hī rishte meñ na ho jaa.e kahīñ 
tire māthe tire bistar kī shikan bhī ab ke 
be-gunāhī ke libāde ko utāro bhī 'nasīr' 
raas aa jaa.e agar jurm-e-suḳhan bhī ab ke","misl-e-sahra hai rifaqat ka chaman bhi ab ke 
jal bujha apne hi shoalon men badan bhi ab ke 
khar-o-khas huun to sharar-kheziyan dekhun phir se 
aankh le aai hai ik aisi kiran bhi ab ke 
ham to vo phuul jo shakhon pe ye sochen pahron 
kyuun saba bhuul gai apna chalan bhi ab ke 
manzilon tak nazar aata hai shikaston ka ghubar 
saath deti nahin aise men thakan bhi ab ke 
munsalik ek hi rishte men na ho jaae kahin 
tire mathe tire bistar ki shikan bhi ab ke 
be-gunahi ke libade ko utaro bhi 'nasir' 
raas aa jaae agar jurm-e-sukhan bhi ab ke"
1040,naseer-turabi,"rache-base hue lamhoñ se jab hisāb huā 
ga.e dinoñ kī rutoñ kā ziyāñ savāb huā 
guzar gayā to pas-e-mauj be-kanārī thī 
Thahar gayā to vo dariyā mujhe sarāb huā 
supurdagī ke taqāze kahāñ kahāñ se paḌhūñ 
hunar ke baab meñ paikar tirā kitāb huā 
har aarzū mirī āñkhoñ kī raushnī Thahrī 
charāġh soch meñ gum haiñ ye kyā azaab huā 
kuchh ajnabī se lage āshnā darīche bhī 
kiran kiran jo ujāloñ kā ehtisāb huā 
vo yaḳh-mizāj rahā fāsloñ ke rishtoñ se 
magar gale se lagāyā to aab aab huā 
vo peḌ jis ke tale ruuh gungunātī thī 
usī kī chhāñv se ab mujh ko ijtināb huā 
in āñdhiyoñ meñ kise mohlat-e-qayām yahāñ 
ki ek ḳhema-e-jāñ thā so be-tanāb huā 
salīb-e-sañg ho yā pairahan ke rañg 'nasīr' 
hamāre naam se kyā kyā na intisāb huā","rache-base hue lamhon se jab hisab hua 
gae dinon ki ruton ka ziyan savab hua 
guzar gaya to pas-e-mauj be-kanari thi 
Thahar gaya to vo dariya mujhe sarab hua 
supurdagi ke taqaze kahan kahan se paḌhun 
hunar ke baab men paikar tira kitab hua 
har aarzu miri ankhon ki raushni Thahri 
charagh soch men gum hain ye kya azaab hua 
kuchh ajnabi se lage ashna dariche bhi 
kiran kiran jo ujalon ka ehtisab hua 
vo yakh-mizaj raha faslon ke rishton se 
magar gale se lagaya to aab aab hua 
vo peḌ jis ke tale ruuh gungunati thi 
usi ki chhanv se ab mujh ko ijtinab hua 
in andhiyon men kise mohlat-e-qayam yahan 
ki ek khema-e-jan tha so be-tanab hua 
salib-e-sang ho ya pairahan ke rang 'nasir' 
hamare naam se kya kya na intisab hua"
1041,naseer-turabi,"sabā kā narm sā jhoñkā bhī tāziyāna huā 
ye vaar mujh pe huā bhī to ġhā.ebāna huā 
usī ne mujh pe uThā.e haiñ sañg jis ke liye 
maiñ paash paash huā ghar nigār-ḳhāna huā 
jhulas rahā thā badan garmi-e-nafas se magar 
tire ḳhayāl kā ḳhurshīd shāmiyāna huā 
ḳhud apne hijr kī ḳhvāhish mujhe aziiz rahī 
ye tere vasl kā qissa to ik bahāna huā 
ḳhudā kī sard-mizājī samā ga.ī mujh meñ 
mirī talāsh kā saudā payambarāna huā 
maiñ ik shajar kī tarah rah-guzar meñ Thahrā huuñ 
thakan utaar ke tū kis taraf ravāna huā 
vo shaḳhs jis ke liye sher kah rahā huuñ 'nasīr' 
ġhazal sunā.e hue us ko ik zamāna huā","saba ka narm sa jhonka bhi taziyana hua 
ye vaar mujh pe hua bhi to ghaebana hua 
usi ne mujh pe uThae hain sang jis ke liye 
main paash paash hua ghar nigar-khana hua 
jhulas raha tha badan garmi-e-nafas se magar 
tire khayal ka khurshid shamiyana hua 
khud apne hijr ki khvahish mujhe aziiz rahi 
ye tere vasl ka qissa to ik bahana hua 
khuda ki sard-mizaji sama gai mujh men 
miri talash ka sauda payambarana hua 
main ik shajar ki tarah rah-guzar men Thahra huun 
thakan utaar ke tu kis taraf ravana hua 
vo shakhs jis ke liye sher kah raha huun 'nasir' 
ghazal sunae hue us ko ik zamana hua"
1042,naseer-turabi,"sukūt-e-shām se ghabrā na jaa.e āḳhir tū 
mire dayār se guzrī jo ai kiran phir tū 
libās-e-jāñ meñ nahīñ sho.alagī kā rañg magar 
jhulas rahā hai mire saath kyuuñ ba-zāhir tū 
vafā-e-vāda-o-paimāñ kā e'tibār bhī kyā 
ki maiñ to sāhab-e-īmāñ huuñ aur munkir tū 
mire vajūd meñ ik be-zabāñ samundar hai 
utar ke dekh safīne se merī ḳhātir tū 
maiñ shāḳh-e-sabz nahīñ mahram-e-sabā bhī nahīñ 
mire fareb meñ kyuuñ aa gayā hai taa.ir tū 
isī ummīd pe jalte haiñ rāstoñ meñ charāġh 
kabhī to lauT ke aa.egā ai musāfir tū","sukut-e-sham se ghabra na jaae akhir tu 
mire dayar se guzri jo ai kiran phir tu 
libas-e-jan men nahin shoalagi ka rang magar 
jhulas raha hai mire saath kyuun ba-zahir tu 
vafa-e-vada-o-paiman ka e'tibar bhi kya 
ki main to sahab-e-iman huun aur munkir tu 
mire vajud men ik be-zaban samundar hai 
utar ke dekh safine se meri khatir tu 
main shakh-e-sabz nahin mahram-e-saba bhi nahin 
mire fareb men kyuun aa gaya hai taair tu 
isi ummid pe jalte hain raston men charagh 
kabhi to lauT ke aaega ai musafir tu"
1043,naseer-turabi,"tujhe kyā ḳhabar mire be-ḳhabar mirā silsila koī aur hai 
jo mujhī ko mujh se baham kare vo gurez-pā koī aur hai 
mire mausamoñ ke bhī taur the mire barg-o-bār hī aur the 
magar ab ravish hai alag koī magar ab havā koī aur hai 
yahī shahr shahr-e-qarār hai to dil-e-shikasta kī ḳhair ho 
mirī aas hai kisī aur se mujhe pūchhtā koī aur hai 
ye vo mājrā-e-firāq hai jo mohabbatoñ se na khul sakā 
ki mohabbatoñ hī ke darmiyāñ sabab-e-jafā koī aur hai 
haiñ mohabbatoñ kī amānateñ yahī hijrateñ yahī qurbateñ 
diye bām-o-dar kisī aur ne to rahā basā koī aur hai 
ye fazā ke rañg khule khule isī pesh-o-pas ke haiñ silsile 
abhī ḳhush-navā koī aur thā abhī par-kushā koī aur hai 
dil-e-zūd-ranj na kar gila kisī garm o sard raqīb kā 
ruḳh-e-nā-sazā to hai rū-ba-rū pas-e-nā-sazā koī aur hai 
bahut aa.e hamdam o chāra-gar jo numūd-o-nām ke ho ga.e 
jo zavāl-e-ġham kā bhī ġham kare vo ḳhush-āshnā koī aur hai 
ye 'nasīr' shām-e-supurdagī kī udaas udaas sī raushnī 
ba-kanār-e-gul zarā dekhnā ye tumhī ho yā koī aur hai","tujhe kya khabar mire be-khabar mira silsila koi aur hai 
jo mujhi ko mujh se baham kare vo gurez-pa koi aur hai 
mire mausamon ke bhi taur the mire barg-o-bar hi aur the 
magar ab ravish hai alag koi magar ab hava koi aur hai 
yahi shahr shahr-e-qarar hai to dil-e-shikasta ki khair ho 
miri aas hai kisi aur se mujhe puchhta koi aur hai 
ye vo majra-e-firaq hai jo mohabbaton se na khul saka 
ki mohabbaton hi ke darmiyan sabab-e-jafa koi aur hai 
hain mohabbaton ki amanaten yahi hijraten yahi qurbaten 
diye bam-o-dar kisi aur ne to raha basa koi aur hai 
ye faza ke rang khule khule isi pesh-o-pas ke hain silsile 
abhi khush-nava koi aur tha abhi par-kusha koi aur hai 
dil-e-zud-ranj na kar gila kisi garm o sard raqib ka 
rukh-e-na-saza to hai ru-ba-ru pas-e-na-saza koi aur hai 
bahut aae hamdam o chara-gar jo numud-o-nam ke ho gae 
jo zaval-e-gham ka bhi gham kare vo khush-ashna koi aur hai 
ye 'nasir' sham-e-supurdagi ki udaas udaas si raushni 
ba-kanar-e-gul zara dekhna ye tumhi ho ya koi aur hai"
1044,naseer-turabi,"vo ham-safar thā magar us se ham-navā.ī na thī 
ki dhuup chhāñv kā aalam rahā judā.ī na thī 
na apnā rañj na auroñ kā dukh na terā malāl 
shab-e-firāq kabhī ham ne yuuñ gañvā.ī na thī 
mohabbatoñ kā safar is tarah bhī guzrā thā 
shikasta-dil the musāfir shikasta-pā.ī na thī 
adāvateñ thīñ, taġhāful thaa, ranjisheñ thiiñ bahut 
bichhaḌne vaale meñ sab kuchh thaa, bevafā.ī na thī 
bichhaḌte vaqt un āñkhoñ meñ thī hamārī ġhazal 
ġhazal bhī vo jo kisī ko abhī sunā.ī na thī 
kise pukār rahā thā vo Dūbtā huā din 
sadā to aa.ī thī lekin koī duhā.ī na thī 
kabhī ye haal ki donoñ meñ yak-dilī thī bahut 
kabhī ye marhala jaise ki āshnā.ī na thī 
ajiib hotī hai rāh-e-suḳhan bhī dekh 'nasīr' 
vahāñ bhī aa ga.e āḳhir, jahāñ rasā.ī na thī","vo ham-safar tha magar us se ham-navai na thi 
ki dhuup chhanv ka aalam raha judai na thi 
na apna ranj na auron ka dukh na tera malal 
shab-e-firaq kabhi ham ne yuun ganvai na thi 
mohabbaton ka safar is tarah bhi guzra tha 
shikasta-dil the musafir shikasta-pai na thi 
adavaten thin taghaful thaa ranjishen thiin bahut 
bichhaḌne vaale men sab kuchh thaa bevafai na thi 
bichhaḌte vaqt un ankhon men thi hamari ghazal 
ghazal bhi vo jo kisi ko abhi sunai na thi 
kise pukar raha tha vo Dubta hua din 
sada to aai thi lekin koi duhai na thi 
kabhi ye haal ki donon men yak-dili thi bahut 
kabhi ye marhala jaise ki ashnai na thi 
ajiib hoti hai rah-e-sukhan bhi dekh 'nasir' 
vahan bhi aa gae akhir jahan rasai na thi"
